Date,Price,Close,High,Low,Open,Volume
2015-12-01,778.2734985351562,788.5660777718673,775.8214972489036,784.0612928334102,1377124,0
2015-12-02,772.0865478515625,783.4910582258474,770.860547194077,780.0696998929834,1781221,0
2015-12-03,768.5795288085938,778.3019153737507,766.526745387224,770.0906250709357,1776231,0
2015-12-04,764.0177612304688,770.5468249470667,762.9628390264668,764.4169266272024,2201155,0
2015-12-07,764.7590942382812,770.6609581966852,761.8794753609562,767.2110955332686,1649014,0
2015-12-08,753.896240234375,764.1032531008836,749.2773861497703,762.9343135049754,2217838,0
2015-12-09,741.6934814453125,755.5214364425274,740.3819155181357,752.7558350019275,3327682,0
2015-12-10,747.5382690429688,751.4158014102871,741.86449228108,746.7684425587553,2893311,0
2015-12-11,733.1685180664062,749.134820434325,727.922411490127,747.6237241466675,4114018,0
2015-12-14,726.6964721679688,736.9320425705578,721.0512519319539,732.3987533257841,4010256,0
2015-12-15,731.714599609375,735.1929670899164,721.3935146165337,727.0387356818645,3333246,0
2015-12-16,730.4029541015625,740.7240372346372,727.6088484345656,736.0196697926158,3351052,0
2015-12-17,739.1275024414062,741.1232774891572,730.7736367480575,735.021830494577,3764286,0
2015-12-18,734.1094360351562,746.1982596193325,732.2276785453732,736.6469503796809,3934995,0
2015-12-21,735.7631225585938,739.9828117724477,732.4557816485617,733.5677648753531,1760169,0
2015-12-22,730.00390625,739.526660095812,727.6089656077221,736.1623623342792,2622499,0
2015-12-23,736.1622314453125,740.7240248197968,731.600385865047,734.4515524041583,2420179,0
2015-12-24,738.1580200195312,742.1496219252336,733.4821569257667,739.4695336814292,2227447,0
2015-12-28,738.5286865234375,741.4083052882837,734.5370845882796,739.6691218452901,2357763,0
2015-12-29,735.33544921875,741.8645135194383,732.9119522654576,741.2943219351926,2280091,0
2015-12-30,731.8856201171875,740.153868320241,730.7451324847897,737.587849456027,1811727,0
2015-12-31,727.2952270507812,733.6247607608503,725.4134695527241,733.3111084082819,2324868,0
2016-01-01,735.1358032226562,736.1622210740446,725.6415033545397,729.3195050058297,1127733,0
2016-01-04,716.17578125,735.563494752488,714.6646848872534,733.3110762839893,2767263,0
2016-01-05,716.717529296875,723.6172543649435,714.2085193791108,720.0818265530229,2470134,0
2016-01-06,705.284423828125,718.3711076881008,704.2295016350123,717.9149335839082,2728635,0
2016-01-07,687.921142578125,700.4376367319269,684.2716970078026,700.3235670863914,4689760,0
2016-01-08,672.3539428710938,693.9085115064345,670.0160111209684,692.8820935322208,5356012,0
2016-01-11,669.0750732421875,675.6611978485532,652.9376401285043,662.6030182654492,4304283,0
2016-01-12,672.3823852539062,684.2716256315675,669.0180880454578,676.4880567723213,4095195,0
2016-01-13,659.609375,680.8502900126199,643.2723580744681,680.8502900126199,5619939,0
2016-01-14,647.0073852539062,658.6114783315384,633.0082995813497,646.8648112549365,5099718,0
2016-01-15,631.7538452148438,650.9134742755732,627.249059867567,650.0011259029068,3987867,0
2016-01-18,617.8687133789062,632.9512241181116,612.4230763088755,630.6703014040477,4166632,0
2016-01-19,640.3357543945312,645.7813921020962,609.6290421526603,618.2964555104152,4372536,0
2016-01-20,636.4297485351562,640.0791944586971,614.333490249248,627.790838406615,5856754,0
2016-01-21,628.7886962890625,648.6895948221254,622.1740663514845,644.3558357555827,3802062,0
2016-01-22,651.3126220703125,652.9092316791634,633.1224028033736,636.3156742268634,3694869,0
2016-01-25,635.3177490234375,660.2366674169391,632.3240603812932,656.3305782377072,2472816,0
2016-01-27,631.69677734375,639.7939989074498,625.9089830621832,639.7939989074498,2618145,0
2016-01-28,612.708251953125,629.2448524259416,610.1422331424245,627.8192690180682,5794726,0
2016-01-29,628.18994140625,632.3810742156807,610.2563137679546,612.4231671752144,4848987,0
2016-02-01,639.822509765625,660.8638947428582,633.0082974887978,641.5046845659247,7053951,0
2016-02-02,639.7369995117188,652.9091977694342,633.5215353542286,640.9344436047191,4505643,0
2016-02-03,632.2669677734375,638.6535096567565,622.8582332893262,631.1264803048434,3731595,0
2016-02-04,647.6061401367188,655.6748053289243,637.6271608381227,638.0833349926276,5956549,0
2016-02-05,650.0010375976562,656.9007625887216,642.3884948572189,651.084464194457,4000879,0
2016-02-08,644.52685546875,660.2366197180392,638.8816353194325,650.6283019565446,2539246,0
2016-02-09,635.3461303710938,643.1867593653443,628.6174844218308,635.8023044484224,2523124,0
2016-02-10,638.9957885742188,644.3559140813929,628.9597989043577,631.6398877608418,3203877,0
2016-02-11,622.915283203125,641.6472403428105,615.2742359224112,637.9122297756534,4395021,0
2016-02-12,600.8190307617188,628.6745751115594,579.3784808909064,627.0209047112656,6160240,0
2016-02-15,655.4181518554688,658.4403444973428,607.0344608176861,611.4536801497753,5939226,0
2016-02-16,629.5299072265625,660.2651222346188,626.849818947229,660.2651222346188,3548740,0
2016-02-17,640.050537109375,646.4655833563736,617.0704402494911,630.4422199168187,3479412,0
2016-02-18,655.560791015625,669.9874944922502,646.0664901852458,646.8648210623245,5457168,0
2016-02-19,656.0455322265625,666.537695450191,645.1542035262484,653.5650262810689,3036894,0
2016-02-22,655.6178588867188,666.1670307775951,650.1722206685398,655.7604329007139,2054481,0
2016-02-23,644.4413452148438,659.1817003422955,641.5616742066651,658.7540305653013,2045679,0
2016-02-24,634.6049194335938,644.3557587042986,632.9512490954962,639.793965301934,1816150,0
2016-02-25,619.5225219726562,638.6536473927005,616.9850072855814,637.513159678142,2655282,0
2016-02-26,633.3219604492188,637.2279973391057,622.8583026053676,622.9723200414477,2277972,0
2016-02-29,613.5635986328125,640.649370460067,600.4769129884705,635.2322369769308,5500993,0
2016-03-01,640.9059448242188,643.7856159557871,616.4147490553573,619.8361074179111,3647113,0
2016-03-02,648.8606567382812,656.2736179921034,646.1806202656857,651.7688325163397,3652203,0
2016-03-03,688.3201904296875,690.658121808749,646.8932345962363,655.1330292359751,5552958,0
2016-03-04,680.3941040039062,697.9285646844933,676.8586761869104,692.825031769535,3438969,0
2016-03-08,677.1153564453125,691.1143900662145,668.9896303244846,684.8419171292583,3022782,0
2016-03-09,691.5989990234375,695.6761138532773,671.7266076953113,674.2356175000682,3121141,0
2016-03-10,676.3740234375,696.5315122361422,673.5799176299392,692.2548143464284,2932767,0
2016-03-11,676.0889892578125,685.4121601835253,667.9062015988985,677.9707469419254,2996377,0
2016-03-14,675.2620849609375,688.0636741300382,671.5556308994294,682.5609756512405,2726301,0
2016-03-15,673.2948608398438,683.0457012697383,670.3296765037791,677.8281504243745,2444158,0
2016-03-16,674.6918334960938,679.5387750642375,664.2566804382606,676.8586867508074,2704711,0
2016-03-17,680.4226684570312,687.1228114191248,675.4047003768895,683.1312613252675,3872653,0
2016-03-18,683.8724975585938,685.9823421469158,678.6264426520933,683.7014192016894,2566830,0
2016-03-21,700.323486328125,702.8324961827021,681.0498427123965,684.8418618509122,3575446,0
2016-03-22,705.5410766601562,709.9318441553829,696.8166547978141,703.6593713679864,2979816,0
2016-03-23,708.5347290039062,712.2127307373172,701.5494909988267,707.0806935715699,2438136,0
2016-03-28,687.8927001953125,710.6162109258919,683.1598274920289,707.6510263442653,3717456,0
2016-03-29,680.8217163085938,693.4237213607256,678.5692979998157,688.8333716781615,2703178,0
2016-03-30,700.2664184570312,702.461775791434,685.126899744371,688.8333532940378,2874000,0
2016-03-31,693.79443359375,701.3784197864662,690.8292495737192,699.0689925972324,4945963,0
2016-04-01,705.8831787109375,711.8135465340782,691.1143200709939,691.1143200709939,2539944,0
2016-04-04,704.7142944335938,712.782959447285,696.5885684975127,707.0236695139577,1740162,0
2016-04-05,681.5060424804688,704.0870276099894,678.5978671117726,700.4660866808724,3151113,0
2016-04-06,691.0289916992188,692.8251842575688,674.2928059598588,683.7586039631825,2583834,0
2016-04-07,674.520751953125,689.9454205012048,671.6126287906193,688.8334373154697,2707579,0
2016-04-08,679.8523559570312,682.5609485516238,673.4373094480874,675.1479885171391,1565038,0
2016-04-11,691.8840942382812,693.3381295223746,676.0603145905059,681.9906297598505,2529934,0
2016-04-12,697.0447387695312,704.1725510964972,688.291760382064,692.8250496484836,2837052,0
2016-04-13,704.1725463867188,714.4936298435832,700.8652577773317,704.7997988790518,4955905,0
2016-04-18,714.4935913085938,716.7460097290781,689.4321539422261,703.1460905484848,2644515,0
2016-04-20,721.8780517578125,723.0184870511689,711.6424818568727,716.7745189856482,2522848,0
2016-04-21,713.89501953125,727.0387146770228,710.5306695966907,724.01652149051,1723543,0
2016-04-22,721.3934936523438,723.6173558968976,707.936146122181,712.7830360820117,2008374,0
2016-04-25,721.6215209960938,728.521246460951,716.831587949832,724.18753977616,2128689,0
2016-04-26,730.4599609375,731.8570398702973,718.6847901841935,719.1124599505504,1877685,0
2016-04-27,727.8653564453125,734.8791502690208,724.7861031490187,730.4598791097958,1557685,0
2016-04-28,718.2286987304688,731.5434717340615,714.7217749192191,728.1791219299354,2789970,0
2016-04-29,715.4059448242188,721.963512543348,710.2168471522317,718.5706590598179,1689373,0
2016-05-02,713.2105102539062,716.2041982572587,704.7996899321269,710.5019701975807,1344315,0
2016-05-03,713.5813598632812,731.6860666420382,709.9319141464485,716.2043875522382,2525149,0
2016-05-04,710.9583129882812,717.2877949454253,707.0807802816481,711.1008347898419,1644345,0
2016-05-05,726.3827514648438,731.315205314651,709.4755457151473,709.6466240405865,2821255,0
2016-05-06,718.7418212890625,725.5560334060684,715.0638716249712,724.7577025624568,1610382,0
2016-05-09,738.1864624023438,739.5264803088539,720.3098989133015,720.7660730003781,2788513,0
2016-05-10,752.7272338867188,754.2383301285,734.4515050058546,738.4430543737632,3676146,0
2016-05-11,757.1181030273438,760.6819831435841,738.4431540421785,741.2087555005596,4603557,0
2016-05-12,750.4749755859375,764.0463393563174,747.7093741036427,755.6070131152534,1553274,0
2016-05-13,733.5962524414062,749.8477042087013,730.1463898164885,746.9965375158462,2103742,0
2016-05-16,731.7429809570312,739.0133670916131,723.4746812844027,736.6184268060838,2410951,0
2016-05-17,736.2191772460938,746.4262419076282,732.5412280630613,735.0216811373033,2223565,0
2016-05-18,746.9110107421875,748.251028783897,728.2075580503135,732.968986501853,2603508,0
2016-05-19,721.963623046875,745.8561228612989,718.5137603262161,743.575199884871,2005083,0
2016-05-20,715.6911010742188,729.7186902784249,713.4101782540974,725.3279229857031,1672558,0
2016-05-23,707.764892578125,721.8209848355242,705.9401440501248,720.5664800111073,2198760,0
2016-05-24,708.306640625,711.9846423515639,697.5578878360697,707.7649534349297,1858491,0
2016-05-25,736.5044555664062,740.5245624072933,713.3817803982402,718.4853139941292,3721570,0
2016-05-26,840.5992431640625,846.7291943593146,792.61471253864,800.5978647280164,20691907,0
2016-05-27,841.0269165039062,848.1262247649013,827.968735383546,840.5137336246194,5885740,0
2016-05-30,847.9837036132812,853.3153239543586,836.0374535261471,838.175802534446,3487939,0
2016-05-31,840.257080078125,847.9836929762038,836.6361911948933,847.4704578971782,3809605,0
2016-06-01,835.41015625,846.3014834292005,833.1577377192215,838.2612707064006,2486295,0
2016-06-02,842.366943359375,845.4747016439907,822.066879765195,832.5305378267078,3103587,0
2016-06-03,832.8726196289062,847.3278786457975,830.2495923110375,842.2243457953035,2250340,0
2016-06-06,837.2063598632812,840.1430396389769,833.129244730619,834.1271582965798,1901931,0
2016-06-07,848.4398803710938,855.3396059374461,833.2718545454172,841.0839284365597,3348535,0
2016-06-08,861.7261352539062,863.7219102348694,849.7228765975717,852.602495530187,3325263,0
2016-06-09,850.4640502929688,863.1516209520864,847.9835970784411,861.7830464352418,1813729,0
2016-06-10,848.3257446289062,858.1906536879726,841.825185012598,845.246543169767,2152996,0
2016-06-13,836.0374145507812,840.4566341580542,829.8504548948152,838.2327721754125,2209357,0
2016-06-14,832.84423828125,840.0861210378312,829.7364798171968,837.0924322246029,1689316,0
