Date,ASIANPAINT,BAJFINANCE,HDFCBANK,HINDUNILVR,ICICIBANK,INFY,LT,NTPC,RELIANCE,TCS
2016-01-14,784.6778215860539,57.973956184765285,238.9721195287266,696.3152927508587,196.7833579090785,402.4095981044486,633.0082995813497,80.64923856052206,228.17900846765409,903.9260043829177
2016-01-15,806.06709933822,56.9290717882775,238.65028834476317,660.6724237556001,188.25156001546404,434.1643731096329,627.249059867567,77.97625585006243,230.8984018720038,905.9349973589494
2016-01-18,775.9653500495896,52.92908033736382,234.71918423627608,676.2821169293262,184.898257975614,430.6528793827396,612.4230763088755,76.59665450310612,218.43906361533644,907.9436640914696
2016-01-19,761.5366011354106,51.775304614684735,235.9375980741608,687.0430023392063,190.7134779936493,430.72933552966646,609.6290421526603,77.25773229397892,219.7391512617153,911.2780712644096
2016-01-20,765.224428676494,52.82115084314142,231.70760226142275,667.7754295434112,186.85081379938023,426.3209735032574,614.333490249248,75.18831400649525,214.51711247448503,901.114080379772
2016-01-21,775.3658678285499,54.30112402828287,232.97201787009072,658.5884515559693,190.33144899896303,428.2294165982981,622.1740663514845,76.05055624480154,211.63517329333288,904.4004863604496
2016-01-22,782.9260296020208,55.68963119342338,234.96054405917403,655.0154387695945,195.08549259664727,431.6643134894544,633.1224028033736,77.11400676508669,215.39467244845827,910.1392024282302
2016-01-25,800.3972079793255,56.37201799343709,237.48937109366443,654.7602023943779,198.82082054608875,429.2026369564691,632.3240603812932,78.37864907655182,216.683919425282,922.8246797140548
2016-01-27,788.4117658279298,56.31443270515676,237.47784874431943,651.9530608181354,199.24526973754345,433.1910545406082,625.9089830621832,79.58579621870322,216.02304974376477,918.9585601790916
2016-01-28,785.6458027727804,55.46265360731916,236.78819660952857,652.0380550248411,196.31642992447465,429.8323917134371,610.1422331424245,82.25878441327582,216.05552105029932,929.4895333331737
2016-01-29,791.9612034906019,55.714319193452745,237.98363168977025,672.9644937037392,185.9169735061214,431.8932853239132,610.2563137679546,80.70671247666755,220.58421381889252,940.3628899688392
2016-02-01,803.3013517677992,56.9431028932614,242.23658703835287,679.6848731955499,183.28526359080976,443.3434555272144,633.0082974887978,80.36182326046541,222.22017206300364,950.0080620922162
2016-02-02,809.4784507513722,55.95677238298362,241.43198139477948,677.9409062667565,178.02190499220856,444.25931022981473,633.5215353542286,76.30925508141569,214.62541526566852,958.344352579844
2016-02-03,792.0073708724226,54.21400521469272,239.5469048915716,676.7074630041213,171.95200262970295,439.9656296981045,622.8582332893262,73.14765923711487,211.26682850366376,950.531500663748
2016-02-04,797.4930506323815,60.20553101832317,240.36303650886185,694.6139582295407,170.21165470214655,442.7517055085868,637.6271608381227,71.62435436769299,209.25167447968684,967.3250634929042
2016-02-05,817.2227595552143,61.44449043646003,240.37449840194128,706.0554343247787,172.8433891089773,447.2553701606895,642.3884948572189,72.19695757994879,208.3199216058435,969.78120264761
2016-02-08,816.8539108452594,63.506173607800974,236.8572062647444,703.0357835270313,175.00814181980618,436.5497724269794,638.8816353194325,71.46915650641121,207.57238010970093,945.1754475808232
2016-02-09,809.9392914192593,61.90909215674124,234.638692366501,701.547049231713,170.423918681408,417.3519173298623,628.6174844218308,70.5666928751676,205.8497270604858,908.367257502868
2016-02-10,798.8759426225656,62.044602945921454,232.2133464852157,697.6338230209375,171.48503387632206,421.7410444793784,628.9597989043577,72.02228368752507,205.55721437924555,909.3739983512564
2016-02-11,785.5075094211476,58.66651385116247,222.58089588900552,673.0495328787124,168.0893084152553,408.8215867405169,615.2742359224112,70.01357508191454,198.3741070547134,874.5588102410875
2016-02-12,780.4366901454606,57.39851702729225,222.07516975048972,676.2820864590129,161.72229073257424,407.2376454526291,579.3784808909064,69.95535357304959,192.4369792519477,871.478506393642
2016-02-15,786.429403606142,59.20855770710139,223.24756755343688,678.8341353915538,164.60867689883565,414.7184006237748,607.0344608176861,71.87672737011543,198.9158192032881,902.0848296583396
2016-02-16,770.8482890444176,57.74020021151947,221.15559688519755,680.0676193456158,165.9669427058473,409.7948917056553,626.849818947229,72.31339478462606,200.86598849962292,903.2926898820898
2016-02-17,762.5507286229981,56.43251514244949,220.4658755323594,671.816114096496,160.32158427012342,411.0543567321915,617.0704402494911,73.24496888568038,198.5691649713877,904.6619438186924
2016-02-18,765.7775740777258,59.09241173365585,224.60395871692992,691.168997298785,164.0144465812952,419.83276617472353,646.0664901852458,72.92475383982938,202.81615165784507,917.3878234571918
2016-02-19,764.3026333952349,58.269660967967845,223.79932798089615,691.976916169344,165.7547332259272,425.1186981076252,645.1542035262484,73.94367064060374,203.1086550089004,928.4425184764764
2016-02-22,787.351397244997,56.63579065092676,225.98331508708816,702.95057919881,166.7734620969802,425.1951665186445,650.1722206685398,73.39053153789398,204.5712577498534,928.2614309346288
2016-02-23,798.5534755879232,56.701608737100585,222.07515271058577,709.6283867548584,161.5100716987786,425.9583987047,641.5616742066651,71.44007298409637,204.27877541414327,908.8301233554477
2016-02-24,806.7125746613009,56.14020767931085,217.56927496338383,704.5243945691456,157.7747447029071,426.83630220892735,632.9512490954962,68.87822840307155,204.11624469562528,886.459257564125
2016-02-25,791.6844465247582,54.289522685507066,215.6841640654895,708.0972223121347,154.12431847601073,420.252620250984,616.9850072855814,68.06309923918069,203.86708713019627,880.197036537143
2016-02-26,787.5356298096393,55.52265994362494,217.24741138851232,715.4980758598529,153.44516607562434,425.93931772370746,622.8583026053676,68.76178662659957,204.6146238757118,885.8148990040639
2016-02-29,775.9192463216797,54.62974168659336,213.33926378480152,700.5260529482905,154.2516820526288,407.7338766522982,600.4769129884705,68.55799390572919,202.59946628479443,851.7453420037947
2016-03-01,783.6636023908394,57.69084487468123,223.4199894791452,695.9326321024924,165.7547372157253,417.84802349216886,616.4147490553573,69.46045129853147,209.0241418575042,870.6727271537919
2016-03-02,798.8758405154158,60.43202722779734,228.74199807416875,706.0556433640896,179.21038213187597,429.3743747328392,646.1806202656857,71.20716595887262,213.9212121921017,908.6288432063664
2016-03-03,803.716159498783,59.8164298659765,232.19034278224188,719.453488879149,181.84206943493407,440.442716109752,646.8932345962363,73.33230950589736,216.142187976692,926.6502933463177
2016-03-04,791.4079592645076,59.56669092641768,228.30519938163508,715.7957393254903,185.9594319109968,442.38919249084944,676.8586761869104,72.1969732951102,217.44232928355208,946.2020977406224
2016-03-08,791.0854032985474,60.72917894844126,232.0754235613452,700.9515335429273,181.92698567651044,437.923664876282,668.9896303244846,72.48805265498987,218.3090620853021,927.9393424760922
2016-03-09,801.9643861242238,60.06566818763013,231.4432214649342,703.120726950177,178.3189944189064,436.2252985926936,671.7266076953113,73.41966599667072,220.71421972687,924.294614039141
2016-03-10,802.1026442496595,61.76583936590928,232.2133314894401,705.2048759770418,182.18167199405937,434.85123984191233,673.5799176299392,73.59432722077341,218.6340869248464,932.2684632121142
2016-03-11,821.9708154756365,61.27025848500556,232.8800494030575,707.3316192220325,180.48379372642185,434.412338323826,667.9062015988985,73.15763945969871,218.98079370886535,940.3427320463614
2016-03-14,819.2511306882705,61.996206157386645,235.6962292394053,718.8156520440066,185.61985717654093,434.52680178602185,671.5556308994294,73.39051388784519,219.49000301923869,942.3565308394705
2016-03-15,807.7727399035175,62.151083617608485,234.8686212120287,710.7766623388519,187.19039813748333,430.88192791946045,670.3296765037791,73.36141142237203,219.95585728894147,934.3425197563964
2016-03-16,794.8191709761801,61.46048175849419,234.24790954007344,706.9062670229985,185.53494500902332,431.8742900750068,664.2566804382606,73.73985259067058,217.8648555669135,929.026561765406
2016-03-17,797.5850825136517,63.04941189408431,232.4547317863989,717.1142682397524,190.968162119772,440.4617938307541,675.4047003768895,73.3614305552859,221.7530789750696,939.1345021178644
2016-03-18,792.8369302001422,63.0232066804081,233.42025477380847,712.860816385438,191.9868673050128,443.49617003635205,678.6264426520933,73.5651900210503,222.56384800707525,950.4105932178657
2016-03-21,785.8762359875575,64.06178708761111,237.30545119011552,720.601991688386,196.4862346377407,450.3851238771163,681.0498427123965,73.53608277504647,224.1086603327633,974.5739552727388
2016-03-22,780.0218600777906,63.69100199026734,239.2480246760835,733.6173944111841,195.7646468974354,447.312686100941,696.8166547978141,73.82720738648061,226.93533852407492,981.2185476580132
2016-03-23,780.2062956866096,64.150124356853,239.2135898631555,732.0433696102959,195.9344159041461,451.1674122362949,701.5494909988267,73.85633066842975,224.03199169036264,989.5949868147447
2016-03-28,776.9333118296094,64.93536075675786,239.4664200083737,731.7457226018205,190.0767605107532,456.3773434569088,683.1598274920289,74.08921201792724,222.55289801220715,991.3066655978324
2016-03-29,779.053894450884,64.44906288219379,240.0641385387357,730.3847674836956,188.80336459579036,454.7742897903752,678.5692979998157,73.85631160959645,223.5498976426835,988.6687576658518
2016-03-30,794.5887500018232,64.74219948551156,242.28262262219135,730.6399073922983,192.5386916861545,456.3008823180767,685.126899744371,74.00187040257912,228.4801599242787,990.6824262488389
2016-03-31,797.5849992436672,65.37213694095915,244.84588258925533,727.7476118020863,198.3963597120809,458.1138960551296,690.8292495737192,74.72966751307726,226.28895960474108,995.5752126762458
2016-04-01,797.4929970927623,66.0035489413263,242.94934505345967,728.1730483853781,197.54742334734317,456.12926247220526,691.1143200709939,74.70056190597728,224.60169158102,980.252002158184
2016-04-04,797.7235027945375,66.31657855171588,244.6044789600142,732.6816005114872,199.2028275962201,463.1708753918655,696.5885684975127,75.63213791836317,224.6674412237693,985.4468971788853
2016-04-05,794.7270147917199,66.00402541350013,242.68492132308452,733.5321144601207,191.01056517945145,463.3427141399207,678.5978671117726,73.68166079883135,223.9881398081444,983.4534642226732
2016-04-06,793.4825063023776,66.45003436993713,242.9378462911382,734.1276090568413,186.85079413899413,456.4726066155666,674.2928059598588,73.27409478319883,224.07578100645992,990.4205335908242
2016-04-07,788.3194402570223,67.41484797177938,240.7078647865631,727.3647989980919,186.0443064644045,448.4576470257617,671.6126287906193,72.80832065622006,223.96623411227816,989.474050005153
2016-04-08,783.294884447694,67.55607814698753,242.36303602376412,719.4961912397141,186.3838949567891,443.5150697707504,673.4373094480874,73.76898843131666,225.96026151232516,977.392715127182
2016-04-11,776.9794172774914,68.9149507900229,239.74231064178005,718.9005986647555,186.001875398433,439.3358851735962,676.0603145905059,76.41813407530954,226.35466890257612,971.7540562028464
2016-04-12,792.4222449164947,69.83705223731745,243.51254077240307,731.7457620854365,189.9918888199454,449.8317605508271,688.291760382064,77.40795118922394,227.4612497678992,1001.9987916960808
2016-04-13,798.4149004387327,71.63370606398387,245.86893378677172,743.0596656888939,197.84452178361155,445.15629382685887,700.8652577773317,79.32929956742228,230.63853772971424,1011.8250287030984
2016-04-18,806.7125415177992,70.71549335872737,246.35168447988056,754.1184060956006,199.1603690369401,470.7851303236386,689.4321539422261,79.18376485017248,231.26306847744087,982.6281148458428
2016-04-20,806.943040514101,69.88560329688322,249.0988911339857,759.7753609544073,198.73590324489987,467.8462648118926,711.6424818568727,80.98866931740699,226.96821486748303,982.6276847397244
2016-04-21,816.0243897065724,67.41483373279326,250.35179708997987,762.1997901019818,209.0504725797408,464.9075106603781,710.5306695966907,81.8911436325059,226.7929330590013,971.432642922152
2016-04-22,801.5495032984526,66.88633803397919,249.4781958015612,751.1410516090826,212.40379600682647,460.6710097998903,707.936146122181,81.54179232755243,225.54393673059408,968.2106147330502
2016-04-25,789.1953283652451,66.28891128253662,249.3173069965913,744.761073550485,213.2102688746234,458.4191915237657,716.831587949832,80.37733578860178,221.8188131585084,967.4454418939514
2016-04-26,792.0072049989918,66.39178636351201,251.15645842217228,749.1845377050204,209.26273234446165,461.281701980618,718.6847901841935,80.93045496046646,220.76700544684903,983.4334853108204
2016-04-27,803.0248735501877,67.12461536676636,254.9496307378316,749.3545500768988,206.50366353456928,468.8960152646045,724.7861031490187,81.3962398114235,222.62957440025272,997.0857145238178
2016-04-28,802.1027097764608,67.21633529958716,255.2599513713133,740.933094254302,202.89569920087192,460.6708638568,714.7217749192191,79.64952971665646,217.1405136013782,1006.0258678195032
2016-04-29,794.404466047767,65.95647318514285,254.30595878780133,730.8951256448771,196.35890291412943,459.9076646840303,710.2168471522317,79.24198219431607,214.4891174193436,1010.8183157079626
2016-05-02,793.4825050445711,65.51775184249273,256.5588144287729,727.3222899935338,191.35016106657596,456.52994264484585,704.7996899321269,78.48507387970588,214.30287932340727,1006.7910097462036
2016-05-03,797.8618210103926,67.36194896161032,255.90367829801983,721.3676086497503,186.76589282590956,447.2363097819092,709.9319141464485,78.86354260749033,213.15249347547456,995.5148264612526
2016-05-04,796.570865968442,67.1076359727111,256.1565489462604,717.964869669848,181.20535751673384,446.7974694063107,707.0807802816481,79.35843786899129,213.2072556425452,989.4742297156384
2016-05-05,795.1419541947768,67.57064312132823,258.0991110124562,720.34682066259,181.46006960597725,450.7859264426588,709.4755457151473,80.84311780731333,212.7470971751804,992.1116822792436
2016-05-06,794.2659884067184,69.04162324874663,256.84623461774,720.3042101812131,180.99315587921916,449.2400811310799,715.0638716249712,80.26087993100586,211.89250027816303,979.0036587781756
2016-05-09,823.907013632971,70.2398576595464,257.2485876463007,713.881699461893,186.0018812540624,450.5950119176623,720.3098989133015,81.51269593289885,213.16345804197547,989.2325679887186
2016-05-10,823.7225564194244,71.28816019609488,261.17961170835065,719.3259803635927,188.97314042859688,456.70168528316617,734.4515050058546,81.5709211955869,214.30289822879905,1005.1802119607912
2016-05-11,818.2370333988741,70.61794375796482,259.708410503194,724.0046981328039,185.6622803129464,455.13696605981073,738.4431540421785,81.16335688134312,212.54989194620143,1002.763631006896
2016-05-12,845.6191014060072,72.34712474066816,260.3520511844411,722.5160077148731,193.76962568016648,456.77788440308046,747.7093741036427,81.51268563928154,213.65647822397045,1015.0672010345422
2016-05-13,855.2074256105907,73.67106214316833,259.7773198521376,699.2076589118957,189.65228517964368,455.00329956037393,730.1463898164885,81.57092992904339,213.6455048913048,1010.8787283439702
2016-05-16,871.2496167083264,73.92197274273958,260.3635634320077,694.9968288404726,184.8133694388303,459.9077037921168,723.4746812844027,80.98867993196922,212.79091985603355,1015.8518657812664
2016-05-17,873.7849446954084,75.02994652640908,264.6740297732526,706.9062013929671,188.6760184697672,461.1099865805724,732.5412280630613,79.27109626796944,211.7500890042506,1027.732226876576
2016-05-18,878.1180696767738,74.59315643233865,260.12213492212555,700.1009265661673,188.29400214033168,457.19783670654886,728.2075580503135,78.92175661912454,211.25704423747715,1017.2818073108372
2016-05-19,877.7492438239248,74.79311250970358,260.23709508026553,689.3399355373897,190.3314385132467,458.3809946824623,718.5137603262161,77.6699501122633,207.20328765943657,1017.3022069083488
2016-05-20,876.5507771160812,74.44416723439129,260.60492340014457,685.7671178277135,186.4263481178249,457.9994508054904,713.4101782540974,78.77618834476873,204.0807621661453,1015.9728587809786
2016-05-23,870.0048808195917,72.82321300275991,260.51297570302614,691.6366834412785,187.0630152011846,452.2743437025282,705.9401440501248,78.7761838284411,202.8317377120166,998.8170971964242
2016-05-24,868.2071759870512,70.03555616320678,261.0532583282811,693.6783842543377,188.12421939282453,449.45002356979234,697.5578878360697,79.18374798656865,203.35765559311852,990.5213810693542
2016-05-25,887.6605089509623,70.41944060329253,263.5245597533428,703.5461737197126,192.36888828289491,455.74739977462144,713.3817803982402,80.95955786323087,206.22818614053125,999.1392498110084
2016-05-26,897.4791984809445,71.63273484141217,268.1108885377601,707.7568768718418,197.8020906643576,461.85420501069774,792.61471253864,81.13424965497522,206.8745855100975,1008.8449433866482
2016-05-27,909.4647269023748,72.47960184764237,270.5132182884054,723.4944441849734,202.13166327094785,470.05997845048535,827.968735383546,81.16334998597814,207.89353148400124,1027.168642622997
2016-05-30,902.0890094957496,73.37406311512822,270.83509002907925,722.8563505569141,202.72592362017684,473.8386005648593,836.0374535261471,80.14443351306016,211.45428166858792,1039.8133449285626
2016-05-31,904.1634134371608,72.50630797710764,270.6742285956593,718.8156283530387,204.8482476262772,472.8842350835732,836.6361911948933,81.45446264740492,209.59170381845044,1031.7595615730584
2016-06-01,911.8618180272564,72.60337092077854,269.2028967430501,719.708768168336,202.9805935442166,475.5560328175308,833.1577377192215,82.41515335443825,208.56184183162975,1035.384039856787
2016-06-02,918.7763715415769,73.67105182498544,269.20290186479434,710.3088556723853,201.70717885856467,478.6092169541245,822.066879765195,83.84163239886801,207.0937244774125,1047.0624819092816
2016-06-03,934.4036357437764,76.50530643547839,268.7546094890874,739.5720422546593,205.4424906670361,480.91849390618336,830.2495923110375,84.39473974413657,209.4492767601411,1055.3185309745377
2016-06-06,937.2615387018752,75.23377335927292,268.98452191093423,744.3783254317273,205.44252691767937,481.3190717702996,833.129244730619,85.23898020338649,208.72617911290325,1059.22733733905
2016-06-07,944.637271848163,74.25343936858019,268.43275147579715,748.9293425258712,207.7346307080324,479.029070797636,833.2718545454172,85.61743333815892,208.518033134168,1063.2148832395087
2016-06-08,932.3292737005172,74.37622323887759,266.9040298008645,758.4566800475394,214.61101086035308,471.49112884889576,849.7228765975717,85.70476345379942,207.9811516783498,1060.1629351548845
2016-06-09,917.9927244522466,74.64169557742687,264.9499066494837,743.8677532575111,214.9505782016308,455.62917857526327,847.9835970784411,86.31612484486887,209.52595816072244,1039.696779879292
2016-06-10,912.368879012878,73.5254657098346,265.8004894276213,741.0606211577082,213.50740879932616,451.7874271253023,841.825185012598,87.36415635246257,212.1774060899679,1038.88256562408
2016-06-13,908.220023364882,72.31216940662092,264.6165155911202,737.8281563185517,205.8245092366206,450.2043780435527,829.8504548948152,86.25790625255097,211.02697726112703,1024.5599276569249
2016-06-14,902.227258083969,72.02099259346649,263.0532762515824,731.8308640486225,207.395073149205,450.6869683188581,829.7364798171968,85.64654377800932,212.3965088291743,1024.662015857847
2016-06-15,909.0498848682822,72.6999418917807,265.11078996435896,734.1276452230545,205.10294562930028,455.2430678501644,834.5262410790791,86.49079093683727,213.371588269708,1026.187852064833
2016-06-16,914.086493041318,73.37453843457658,265.60500131049463,730.8524584684665,206.24828029690016,451.7873244173668,842.7946387828011,87.39325379650431,211.90348009426717,1023.929316636578
2016-06-17,921.3162225660826,72.55483857616649,267.950047036375,742.2090840411917,203.7357040645516,453.717915416465,839.8864431434068,88.00459124847528,212.5717884400618,1041.2421628479633
2016-06-20,914.1329166568172,72.26362580092943,266.3982133062321,740.5502191431526,202.4361112505869,455.4941138897835,832.7015793923504,87.77171131391486,212.1116443555528,1054.5891866362376
2016-06-21,905.7447179556732,73.04015158080695,266.94998592357524,736.8071379374153,204.68874639805009,461.6525765277419,849.9224405662483,88.00459899717488,214.67539327108145,1074.7705945906098
2016-06-22,906.9496086955634,73.38035714807008,268.0533768201658,737.0697521912278,204.29886427543497,458.75669813164825,844.0490627834166,87.45147827273706,214.10567970253447,1070.8440724728814
2016-06-23,908.618074287866,73.5254679321892,268.39823990165854,734.7476637201639,204.5154712715645,460.7644650011335,840.171505075248,85.20987196752317,212.54988747003043,1068.219920989719
2016-06-24,893.1391671230455,71.98603082617976,263.6854822848864,728.5551578260527,191.56267498261755,447.8876916382733,798.8871646791523,83.40494871206107,204.52998241472275,1022.9930240956376
2016-06-27,899.3028592462124,73.10324453665793,265.07633863792347,735.5646396861208,198.66721873966424,447.88778260555546,814.2832025899297,85.58832433279565,206.0857560533214,1010.1761566471476
2016-06-28,904.0298183410156,74.26313888853038,264.3752012363627,738.7899304333287,199.2737346735367,445.9958054200509,837.0923127802799,85.67567006083988,209.26304368771216,1000.3092818397176
2016-06-29,906.7180602024448,74.45727299706694,268.7932746251078,754.2708786956293,202.95594095807976,447.9649640399032,842.3669116661208,86.1705607689795,210.3586518812766,1003.116724626764
2016-06-30,923.216295548179,74.54511557419059,269.36118508494854,765.9246506628944,207.33129341786227,450.9572268428653,846.7291814230329,88.70328438509257,211.90347114689357,1017.3787219478276
2016-07-01,922.6601664228668,77.60212145046864,271.59793401733134,762.0974303970563,207.5478952711052,451.7873735621063,855.7386662993413,90.24620107317156,212.54987833905423,1014.9371564322844
2016-07-04,925.2092709648304,78.62129670735565,271.505125060231,763.7314857688403,209.58394153376915,454.1426566495352,882.9100168536243,89.80952650216709,213.7550559001002,1009.9119455655076
2016-07-05,911.4449200249976,78.72805782260043,269.32646169410265,762.7425529843008,211.87992124954468,452.1542416817026,884.9915028751526,88.64505883853175,214.80687326189064,1007.9382073131102
2016-07-07,912.9742872491028,78.43153437046516,269.0714697147537,764.2475854413086,211.40340781222167,445.9571799811649,884.2216344230175,87.33501571216203,216.08874373589623,986.7188232387948
2016-07-08,915.894088244749,78.31166292199121,271.4703826813721,785.6200477960285,207.54787535985128,445.37808059708,867.9130121719757,87.71348248645225,213.9413130172721,977.9705133376876
2016-07-11,943.422213203308,80.07772952381697,273.74177633421226,792.4146845705783,213.65607057666827,447.88772398948265,886.4455202415927,90.30442791184734,215.94631345185852,987.5326562558516
2016-07-12,942.4491494604116,83.18326421024595,277.1025625540317,785.7920617142207,217.2516555422563,450.97654170892,882.1117922248167,91.61443902669096,217.15147895047448,991.1336164549342
2016-07-13,932.855957042531,82.73241379734816,276.58108556764506,789.0603681208727,224.48615217263765,453.7565171847057,879.9162546790336,91.17777827849964,220.03297022927867,997.3995963946098
2016-07-14,935.2194276298528,83.29978634985017,276.32611932168146,793.0165205029753,224.96269055004376,449.43207836576784,879.8592400019743,91.26511146530989,218.7401219095391,1005.4358477137094
2016-07-15,943.746638222269,84.12599257044609,276.9983113356277,801.617130510153,228.21172595782568,406.1878246093648,887.928107610771,83.17207033926059,219.89054064897655,987.3495723720245
2016-07-18,950.2812270042556,84.99977763818639,283.3837883355456,782.6527773925175,227.475260783492,407.4040782185192,892.404392607119,90.04240990499345,219.5070609784008,988.9978809003652
2016-07-19,946.527240539669,83.54265824834062,281.3441130201767,763.7316059619785,228.08172856244687,414.7207468400695,890.4655083126514,90.10063192944362,218.0937004975423,987.7360572827648
2016-07-20,945.4150568450876,83.42024795625703,283.17521744208693,771.6442412195835,229.98784650566685,413.1377985191747,894.4284766237305,90.50820082534742,222.7500861272933,996.1384148732144
2016-07-21,951.48621790542,84.04486054655979,283.34903612540114,774.4823778715044,226.39226359310248,415.2999739907322,884.9913696845792,89.89685575106503,220.2192068641287,1002.7701864862578
2016-07-22,965.8526733863324,84.35087675381499,283.11718614402827,771.4721335523805,224.26955596975876,411.8635769000907,885.3048586577745,89.72219222312225,220.2411115531588,1013.9804638972612
