Date,Price,Close,High,Low,Open,Volume
2015-12-01,248.97244262695312,249.40924199853205,246.78847383197984,247.6045997121121,1895332,0
2015-12-02,247.77696228027344,251.2023216918092,246.4090916117785,250.58162613663677,2562284,0
2015-12-03,247.5355987548828,248.5126373383128,245.36313595336483,246.55856017145285,3807712,0
2015-12-04,243.43206787109372,246.81146104218536,242.76537703747843,246.81146104218536,5859828,0
2015-12-07,244.13323974609372,246.236752347131,243.93783760565293,245.57006145951755,5814808,0
2015-12-08,241.21359252929688,244.12172484714236,240.6963367912069,243.9148169393224,4902660,0
2015-12-09,240.7998046875,242.99527941161048,240.20209248885456,240.7193482870344,3890616,0
2015-12-10,243.8228454589844,244.42055756541447,239.61584912059976,240.2365447574851,6514340,0
2015-12-11,240.54690551757807,243.8228585768841,239.5468833541635,243.68492932381315,3033920,0
2015-12-14,242.5469665527344,243.65042858856464,239.11007280664012,239.3169807080205,5878016,0
2015-12-15,243.55848693847656,244.24816129261404,240.3055453517986,242.07569830224955,4557416,0
2015-12-16,245.36314392089844,246.75397028825213,243.5354901442062,244.3745995086307,6842768,0
2015-12-17,248.34022521972656,249.2023181098668,244.83438079982295,246.8804202050064,4878012,0
2015-12-18,246.67352294921875,249.4322203167776,245.63901143638415,249.4322203167776,3172128,0
2015-12-21,247.2252655029297,248.2597770051675,245.76546044013372,246.38615611630823,3097500,0
2015-12-22,245.167724609375,247.4781448974504,244.604501784382,247.01836199935943,2429536,0
2015-12-23,246.9263610839844,247.8114374114269,245.78840981483205,246.58152396449375,3013968,0
2015-12-24,246.90338134765625,247.45512635989925,245.5930114986316,247.40913123884403,2146352,0
2015-12-28,247.6505889892578,248.25980700455463,245.46661999840336,246.9034417029129,7755428,0
2015-12-29,247.8115081787109,248.24830760071876,246.2827522960706,248.04139965735453,4231612,0
2015-12-30,246.97239685058597,248.73104399908956,246.57008681163543,248.2827668951418,2112560,0
2015-12-31,248.77703857421875,249.40924006259328,247.13330909186075,247.13330909186075,9290008,0
2016-01-01,250.29429626464844,250.63913341220015,247.39766983779748,248.8344912859298,3195076,0
2016-01-04,246.09878540039065,249.2023198262713,245.5470403343168,249.2023198262713,5187536,0
2016-01-05,244.23667907714844,247.0873386345374,243.9952818324604,246.02981552725703,3160872,0
2016-01-06,245.3171539306641,247.5356119746907,242.91479956945145,242.91479956945145,4165536,0
2016-01-07,242.8113555908203,244.8114281862897,241.31706105919375,243.7079379223809,6055428,0
2016-01-08,244.22520446777344,244.719476754875,243.05276355010952,244.1332422645808,3488356,0
2016-01-11,243.36306762695312,243.91481268387372,240.30552837733856,241.8572955645357,3288912,0
2016-01-12,240.684814453125,244.5814909166908,239.89170026772803,244.5814909166908,4258736,0
2016-01-13,243.71945190429688,244.3171641244324,238.39745866576,241.845830777608,4515148,0
2016-01-14,241.32850646972656,243.0871813602268,238.9721195287266,241.420468645861,6279184,0
2016-01-15,239.58135986328125,242.63889905060728,238.65028834476317,240.9262191188706,5417260,0
2016-01-18,235.8341522216797,239.42045343973757,234.71918423627608,238.08709978917545,6495388,0
2016-01-19,238.1215667724609,238.523876795832,235.9375980741608,236.1444779215584,6405212,0
2016-01-20,234.0984649658203,254.7197312103512,231.70760226142275,235.63874051499096,9563588,0
2016-01-21,235.1789703369141,237.53535786961527,232.97201787009072,234.71918740370407,6300804,0
2016-01-22,236.85716247558597,240.0641368467912,234.96054405917403,235.7996393984889,4236284,0
2016-01-25,239.3514862060547,240.62736690208092,237.48937109366443,239.07559963126891,10143884,0
2016-01-27,238.08706665039065,241.0871329937752,237.47784874431943,241.029660135899,4039468,0
2016-01-28,237.1790008544922,240.6733677781333,236.78819660952857,238.8572196866992,9951972,0
2016-01-29,241.3515472412109,242.52398809198243,237.98363168977025,237.98363168977025,5360184,0
2016-02-01,243.62744140625,245.29415426324016,242.23658703835287,243.2251314062869,4609484,0
2016-02-02,242.25961303710935,244.89185882536577,241.43198139477948,244.83438596481068,6528628,0
2016-02-03,239.97219848632807,241.7078902603757,239.5469048915716,240.12163355014064,4850244,0
2016-02-04,241.20211791992188,242.51251613027125,240.36303650886185,240.9262593824396,5675992,0
2016-02-05,242.59295654296875,244.5585396974834,240.37449840194128,242.02973370651196,7523904,0
2016-02-08,238.13308715820312,243.2251891214885,236.8572062647444,242.53551467218367,3481924,0
2016-02-09,235.88011169433597,237.14451455246217,234.638692366501,236.02951867268877,5535460,0
2016-02-10,232.86854553222656,236.8226812521729,232.2133464852157,235.38585969924625,7682280,0
2016-02-11,224.21311950683597,232.88002963518773,222.58089588900552,232.1903553124774,8803600,0
2016-02-12,223.31658935546875,226.77645332427448,222.07516975048972,225.0637589914384,12542144,0
2016-02-15,223.82229614257807,227.1902112875296,223.24756755343688,225.2936069433636,10912960,0
2016-02-16,223.7878570556641,225.75342634227027,221.15559688519755,225.63848060584343,7136096,0
2016-02-17,224.12115478515625,225.27061190472017,220.4658755323594,224.58093763298183,7503924,0
2016-02-18,227.4661102294922,227.87991205543173,224.60395871692992,226.67298187808896,6799856,0
2016-02-19,227.43161010742188,228.1902490908955,223.79932798089615,227.3051726154197,3328660,0
2016-02-22,227.30519104003903,228.97190419810764,225.98331508708816,225.98331508708816,4002396,0
2016-02-23,223.00621032714844,226.55803622803543,222.07515271058577,226.42010696316,6078320,0
2016-02-24,218.30491638183597,221.36248390705268,217.56927496338383,220.6957930861872,6463468,0
2016-02-25,216.70718383789065,220.06359343995595,215.6841640654895,219.3164462175168,8463196,0
2016-02-26,220.92567443847656,223.2245888447042,217.24741138851232,218.39686859162612,6209388,0
2016-02-29,223.4199981689453,225.891331235418,213.33926378480152,220.94866510247263,8812752,0
2016-03-01,226.24766540527344,226.84537753435583,223.4199894791452,224.1326613592388,4322560,0
2016-03-02,231.5466766357422,232.3972778268328,228.74199807416875,229.43167244022152,6358976,0
2016-03-03,233.5352020263672,234.48925706721457,232.19034278224188,232.3627613536148,4610400,0
2016-03-04,234.61572265625,235.6157589089045,228.30519938163508,233.44328184302577,5704624,0
2016-03-08,233.14442443847656,235.4088496550941,232.0754235613452,235.4088496550941,1913688,0
2016-03-09,235.5927734375,236.76521424107773,231.4432214649342,232.8800430533681,6528172,0
2016-03-10,234.7766265869141,235.81113803821503,232.2133314894401,235.59275240144137,2671392,0
2016-03-11,236.4893341064453,236.97212862366027,232.8800494030575,234.46630609252364,4730856,0
2016-03-14,236.22499084472656,238.6158396785524,235.6962292394053,236.3284307808912,3008656,0
2016-03-15,236.0295562744141,237.56984593017432,234.8686212120287,236.3054428706168,7690036,0
2016-03-16,236.8916473388672,237.765246125338,234.24790954007344,236.09853301495977,4803548,0
2016-03-17,234.12144470214844,238.8572026846598,232.4547317863989,237.9261311410388,5113484,0
